iteration,Adam(lr=0.0001)_q25,Adam(lr=0.0001)_q50,Adam(lr=0.0001)_q75,Adam(lr=0.001)_q25,Adam(lr=0.001)_q50,Adam(lr=0.001)_q75,Adam(lr=0.01)_q25,Adam(lr=0.01)_q50,Adam(lr=0.01)_q75,Adam(lr=0.1)_q25,Adam(lr=0.1)_q50,Adam(lr=0.1)_q75,Adam(lr=1.0)_q25,Adam(lr=1.0)_q50,Adam(lr=1.0)_q75,Adam(lr=10.0)_q25,Adam(lr=10.0)_q50,Adam(lr=10.0)_q75,BFGS_q25,BFGS_q50,BFGS_q75
57,0.9834388941526413,0.9868088066577911,0.9891513139009476,0.8447334617376328,0.8747745156288147,0.8961557000875473,0.1733183152973652,0.24792899936437607,0.32167191058397293,0.001404407899826765,0.0022543304366990924,0.004121151985600591,0.0010995300544891506,0.0016234481590799987,0.002506045682821423,0.12207298167049885,0.19588014483451843,0.26265762001276016,0.0,0.0,1.0708482162099892e-33
58,0.9831455796957016,0.986574798822403,0.9889586418867111,0.8421539217233658,0.872665286064148,0.8944185972213745,0.16824854910373688,0.24230340868234634,0.31526491045951843,0.0013047022803220898,0.002110964502207935,0.0038893365999683738,0.0009828745387494564,0.0014762476785108447,0.00216141773853451,0.14958691224455833,0.29856371879577637,0.5305688381195068,0.0,0.0,7.06792507410853e-34
59,0.9828524142503738,0.98634073138237,0.9887660592794418,0.8395812064409256,0.8705672323703766,0.8926689773797989,0.16359586268663406,0.23621901869773865,0.30912598222494125,0.0012196966563351452,0.0019748859340325,0.0037343614385463297,0.0008692421251907945,0.0013845880166627467,0.002028636517934501,0.10841262340545654,0.23441965878009796,0.4852786138653755,0.0,0.0,5.341777626688864e-34
60,0.9825593680143356,0.986106812953949,0.9885734468698502,0.8370151370763779,0.8684812784194946,0.8909227401018143,0.1585804745554924,0.230528824031353,0.3027381896972656,0.0011245861242059618,0.001831989036872983,0.0035706788185052574,0.00080924216308631,0.0012456582044251263,0.0018720383814070374,0.04478746373206377,0.12729142606258392,0.2828136831521988,0.0,0.0,3.89226291530918e-34
61,0.9822664111852646,0.9858730435371399,0.9883808940649033,0.834461435675621,0.8664008975028992,0.8891801238059998,0.15346655994653702,0.22525554895401,0.29667363315820694,0.0010129959264304489,0.0017282564658671618,0.003358272195328027,0.0007485826790798455,0.001132540637627244,0.0016767623310443014,0.03293337393552065,0.07826577499508858,0.1495761089026928,0.0,0.0,3.4243261074984896e-34
62,0.9819735437631607,0.9856392443180084,0.9881885051727295,0.8318845331668854,0.8643253743648529,0.8874410539865494,0.14893437922000885,0.21961595118045807,0.2910834550857544,0.0009258617501473054,0.0016139329527504742,0.0031717914389446378,0.0006591602723347023,0.0010162992984987795,0.0014954940997995436,0.0868495088070631,0.14375341683626175,0.19080201163887978,0.0,0.0,2.5195130359904796e-34
63,0.981680765748024,0.9854055643081665,0.9879959672689438,0.8293145298957825,0.8622548878192902,0.8857053220272064,0.14417679980397224,0.2140960693359375,0.28641244769096375,0.000847562332637608,0.0015356596559286118,0.003053463820833713,0.0005986921314615756,0.0009109178208746016,0.0013841052714269608,0.08357292972505093,0.1808798983693123,0.3387719541788101,0.0,0.0,2.3699796508810115e-34
64,0.9813880324363708,0.9851718842983246,0.9878035336732864,0.82675801217556,0.8601987957954407,0.8839733600616455,0.13931940123438835,0.20890434831380844,0.2814060300588608,0.0007755127153359354,0.001418916683178395,0.0028702604467980564,0.0005755178281106055,0.0008476375951431692,0.0013146370183676481,0.05378034897148609,0.12165264040231705,0.26914182305336,0.0,0.0,1.6260159917162423e-34
65,0.9810954481363297,0.9849381446838379,0.9876112043857574,0.8242586851119995,0.8581518828868866,0.8822447955608368,0.13523713499307632,0.20472418516874313,0.27596064656972885,0.0006891608936712146,0.0013314355164766312,0.0027443403378129005,0.0005108618643134832,0.0007463209331035614,0.0011703272175509483,0.023010904900729656,0.062325894832611084,0.14602800458669662,0.0,0.0,1.6005676295674567e-34
66,0.9808028191328049,0.9847045540809631,0.9874189049005508,0.8217877894639969,0.8560971915721893,0.8805034756660461,0.13094358146190643,0.20038383454084396,0.27040084451436996,0.0006419834244297817,0.001269467466045171,0.0026069231680594385,0.00043643212848110124,0.0006889371434226632,0.0010590737801976502,0.030433838721364737,0.05756240151822567,0.09225769899785519,0.0,0.0,1.188011701140177e-34
67,0.9805103987455368,0.9844709932804108,0.9872265756130219,0.8193299174308777,0.85405433177948,0.8787770718336105,0.12724018841981888,0.19605040550231934,0.26498232036828995,0.0005913611239520833,0.0012044223840348423,0.0024744037073105574,0.0004230954291415401,0.0006238398491404951,0.0009332565241493285,0.05721809156239033,0.10751050338149071,0.15369368717074394,0.0,0.0,1.1273598086604082e-34
68,0.9802180975675583,0.9842375814914703,0.9870341569185257,0.8168800324201584,0.8520120084285736,0.8770696818828583,0.12351216748356819,0.19102982431650162,0.25966689735651016,0.0005397300847107545,0.0011460348032414913,0.0023569203913211823,0.00038645791210001335,0.0005870658787898719,0.0008927539456635714,0.04641801677644253,0.0975395068526268,0.20482772961258888,0.0,0.0,8.731704912391455e-35
69,0.9799258708953857,0.9840041995048523,0.9868420213460922,0.8144383132457733,0.8499715924263,0.8753658682107925,0.11994189023971558,0.1868709847331047,0.25442740321159363,0.0004956456832587719,0.001072102109901607,0.0022515509626828134,0.00034959465119754896,0.0005272288108244538,0.0008152696391334757,0.023243676405400038,0.06127492897212505,0.13343580812215805,0.0,0.0,5.907949372412945e-35
70,0.9796337783336639,0.9837709367275238,0.9866497665643692,0.8120046108961105,0.8479538857936859,0.8736654818058014,0.11609463207423687,0.18271978199481964,0.2498471885919571,0.00044512059685075656,0.001022157317493111,0.0021651682327501476,0.0002964044761029072,0.0004636787052731961,0.0007198738603619859,0.013639712706208229,0.03566434234380722,0.07670061103999615,0.0,0.0,5.539640245212067e-35
71,0.979341670870781,0.9835377037525177,0.9864576756954193,0.8095865100622177,0.845964103937149,0.8719687163829803,0.11261079087853432,0.17838731408119202,0.24496230483055115,0.0004108861758140847,0.0009697322966530919,0.0020737178274430335,0.0002804041068884544,0.0004331142990849912,0.0006677892524749041,0.028807749040424824,0.04884031042456627,0.0703608337789774,0.0,0.0,5.11017671317588e-35
72,0.9790496677160263,0.9833046495914459,0.9862655699253082,0.8071785420179367,0.8439496159553528,0.8702756613492966,0.10958161763846874,0.17437240481376648,0.24029168486595154,0.00038091932219685987,0.0009457969281356782,0.0020053990301676095,0.0002640893726493232,0.00041009737469721586,0.0006381420826073736,0.034762244671583176,0.07189825549721718,0.12302122451364994,0.0,0.0,4.4522691558550277e-35
73,0.9787578284740448,0.9830715954303741,0.9860735088586807,0.8047791868448257,0.8419296145439148,0.8685860335826874,0.10657421685755253,0.17059160768985748,0.23543598130345345,0.0003489174705464393,0.0009001229773275554,0.0019346497138030827,0.0002339177517569624,0.00035869482962880284,0.0005684617353836074,0.021841833367943764,0.05037505365908146,0.11011641845107079,0.0,0.0,4.015724030867839e-35
74,0.9784660190343857,0.9828386008739471,0.9858815371990204,0.8023881912231445,0.8399144113063812,0.8668999820947647,0.10411416552960873,0.166963092982769,0.23037205636501312,0.0003181425199727528,0.0008364035456907004,0.0018816028896253556,0.00020322142881923355,0.00030972561216913164,0.0005080566770629957,0.011004904983565211,0.027936873957514763,0.0624993909150362,0.0,0.0,3.552786030003176e-35
75,0.9781742691993713,0.9826056957244873,0.9856894612312317,0.8000090718269348,0.8379092216491699,0.865217387676239,0.10178994201123714,0.16322388499975204,0.2260243482887745,0.0002931506678578444,0.000796708045527339,0.0018231336725875735,0.000193428473721724,0.0002888287999667227,0.00046569661935791373,0.013040197547525167,0.024639599956572056,0.04042769502848387,0.0,0.0,3.552786030003176e-35
76,0.977882593870163,0.9823728203773499,0.9854974746704102,0.7976404130458832,0.8359141647815704,0.8635382950305939,0.09898195415735245,0.15929991751909256,0.22194569930434227,0.0002702531055547297,0.0007444650982506573,0.001740914914989844,0.00018864046069211327,0.00027414564101491123,0.0004431728011695668,0.021090418100357056,0.04004022479057312,0.058184693567454815,0.0,0.0,2.857865395646029e-35
77,0.9775911122560501,0.9821400046348572,0.9853054881095886,0.7952676564455032,0.8339242041110992,0.86186283826828,0.09610032849013805,0.15588749200105667,0.21796736121177673,0.00024680875503690913,0.0007157848158385605,0.0016860123432707042,0.0001639802758290898,0.0002461022086208686,0.00039461116830352694,0.017774388194084167,0.03922027535736561,0.08250604942440987,0.0,0.0,2.4498162870180546e-35
78,0.9772997796535492,0.9819072484970093,0.9851136952638626,0.7928762137889862,0.8319392502307892,0.8601906299591064,0.0939146988093853,0.15269073843955994,0.21410750597715378,0.00022634454580838792,0.0006827054312452674,0.0016292874934151769,0.00013995059998705983,0.0002186436322517693,0.00037090641126269475,0.00926498556509614,0.024450071156024933,0.055392115376889706,0.0,0.0,2.4498162870180546e-35
79,0.9770084619522095,0.9816745817661285,0.984921783208847,0.790504977107048,0.8299586176872253,0.858522042632103,0.09146775305271149,0.14904608577489853,0.21001018956303596,0.00020793047224287875,0.000644479674519971,0.001579224830493331,0.000128411080368096,0.00020584593585226685,0.00034219137160107493,0.006341498228721321,0.015141182113438845,0.032292033545672894,0.0,0.0,2.4498162870180546e-35
80,0.9767172038555145,0.9814419150352478,0.9847300201654434,0.7881192713975906,0.827966034412384,0.8568394035100937,0.08934010751545429,0.14557654410600662,0.20606133341789246,0.0001883785917016212,0.0006253814790397882,0.0015130669926293194,0.0001179392020276282,0.0001870431296993047,0.0003100474423263222,0.011404071701690555,0.02067151665687561,0.031037932727485895,0.0,0.0,2.4498162870180546e-35
81,0.9764260500669479,0.9812093377113342,0.9845382869243622,0.7857231199741364,0.8259779512882233,0.8551456034183502,0.08744180016219616,0.1422976553440094,0.2024148516356945,0.00017591808500583284,0.0006021597364451736,0.0014482646656688303,0.00011212600838916842,0.0001675714665907435,0.00027319748187437654,0.012632360914722085,0.027393819764256477,0.04913627076894045,0.0,0.0,2.4498162870180546e-35
82,0.9761350005865097,0.980976790189743,0.9843464195728302,0.783346101641655,0.8239943385124207,0.8534611165523529,0.08534101024270058,0.13908692449331284,0.19871262833476067,0.00016124733883771114,0.0005810438306070864,0.001412220357451588,9.696238521428313e-05,0.00015101446479093283,0.0002558331179898232,0.008043244946748018,0.01991454977542162,0.043692235834896564,0.0,0.0,2.4498162870180546e-35
83,0.975843995809555,0.9807443916797638,0.9841547459363937,0.7810252904891968,0.8220154345035553,0.8517838269472122,0.0826488733291626,0.13577638566493988,0.1951933391392231,0.0001461566353100352,0.0005581188306678087,0.0013941772631369531,9.081880489247851e-05,0.00014200605801306665,0.0002458777016727254,0.004486667225137353,0.011576727963984013,0.02667372254654765,0.0,0.0,2.4498162870180546e-35
84,0.9755531847476959,0.9805120527744293,0.9839631915092468,0.7786782383918762,0.8200348615646362,0.8501389771699905,0.07981517910957336,0.13322710990905762,0.19182370230555534,0.0001317686474067159,0.0005363704112824053,0.0013688647304661572,8.28701740829274e-05,0.0001318319482379593,0.00022985823306953534,0.0057560448767617345,0.011355879250913858,0.018427016213536263,0.0,0.0,2.4498162870180546e-35
85,0.9752623289823532,0.9802796840667725,0.9837716221809387,0.7763454765081406,0.8180645406246185,0.8484996110200882,0.07745146751403809,0.13054756820201874,0.18852853402495384,0.00012078520558134187,0.0005235501739662141,0.0013301849248819053,7.583752994833048e-05,0.00011857779099955224,0.0002008947849390097,0.008212852524593472,0.01685099396854639,0.026345533318817616,0.0,0.0,2.4498162870180546e-35
86,0.974971666932106,0.9800474047660828,0.9835803508758545,0.774020180106163,0.8161149322986603,0.846863865852356,0.07560780458152294,0.12779679149389267,0.18520118668675423,0.00010798795301525388,0.0005033220804762095,0.001289606501813978,6.830766869825311e-05,0.000106766583485296,0.00018105754134012386,0.006494866218417883,0.014297206420451403,0.03111793426796794,0.0,0.0,2.4498162870180546e-35
87,0.9746811091899872,0.9798151552677155,0.9833891987800598,0.7717091888189316,0.8141701221466064,0.8452316224575043,0.07422968000173569,0.12488503754138947,0.18199151754379272,9.963139746105298e-05,0.0004945711116306484,0.0012661378714255989,5.916087411605986e-05,9.407665856997482e-05,0.0001769776499713771,0.0037851842353120446,0.008678097277879715,0.02037404663860798,0.0,0.0,2.4498162870180546e-35
88,0.9743905514478683,0.9795830547809601,0.9831981658935547,0.7694317400455475,0.8122167587280273,0.8436886072158813,0.07259455882012844,0.12240875139832497,0.17866504564881325,9.240765939466655e-05,0.0004696635151049122,0.0012415753153618425,5.5895690820761956e-05,8.948821050580591e-05,0.00017136000315076672,0.0032324096537195146,0.007285078288987279,0.01236345455981791,0.0,0.0,2.4498162870180546e-35
89,0.9741000980138779,0.9793509244918823,0.9830071926116943,0.7671927064657211,0.8102596402168274,0.842063844203949,0.07108005322515965,0.1201176568865776,0.17557642236351967,8.805089782981668e-05,0.0004525778640527278,0.001201817358378321,5.2467130444711074e-05,8.203525067074224e-05,0.00015377995805465616,0.005254383780993521,0.00985878799110651,0.014769220724701881,0.0,0.0,2.4498162870180546e-35
90,0.9738098233938217,0.9791189134120941,0.98281629383564,0.7649003118276596,0.8083283305168152,0.8404421806335449,0.06917280331254005,0.11790268123149872,0.17254535853862762,8.360296669707168e-05,0.0004407591186463833,0.001173587079392746,4.754403380502481e-05,7.302155063371174e-05,0.00013843693886883557,0.004897181526757777,0.010061130858957767,0.021447045262902975,0.0,0.0,2.4498162870180546e-35
91,0.9735194742679596,0.9788868725299835,0.9826253056526184,0.7626151889562607,0.8064019978046417,0.8388239443302155,0.06727606058120728,0.1155921220779419,0.16960206255316734,7.668986290809698e-05,0.00042755287722684443,0.0011525207373779267,4.131843797949841e-05,6.677261626464315e-05,0.00012835786401410587,0.002787549456115812,0.006777584087103605,0.015470955520868301,0.0,0.0,2.4498162870180546e-35
92,0.9732294976711273,0.9786549806594849,0.9824346154928207,0.7603373974561691,0.8045187890529633,0.837209090590477,0.0656638853251934,0.11324529349803925,0.16669531166553497,7.095411092450377e-05,0.0004088956775376573,0.0011012064933311194,3.912901593139395e-05,6.353409844450653e-05,0.0001270865868718829,0.0019167254504282027,0.004892193712294102,0.009860783349722624,0.0,0.0,2.4498162870180546e-35
93,0.9729393124580383,0.9784231185913086,0.9822438061237335,0.7580534368753433,0.8026156425476074,0.8356496840715408,0.06432113610208035,0.11082721874117851,0.16388766840100288,6.576463238161523e-05,0.00038958381628617644,0.0010629102471284568,3.6320580875326414e-05,5.638483526126947e-05,0.00011788516530941706,0.0030420180410146713,0.005936486879363656,0.008979652775451541,0.0,0.0,2.4498162870180546e-35
94,0.9726493805646896,0.978191465139389,0.9820529520511627,0.7557765990495682,0.8007306754589081,0.8340877145528793,0.06265595369040966,0.10871022939682007,0.16112419962882996,6.425639730878174e-05,0.0003716293431352824,0.0010407223890069872,2.9885737149015767e-05,5.175136357138399e-05,0.00010544385622779373,0.0033270687563344836,0.007010939531028271,0.012861386872828007,0.0,0.0,2.4498162870180546e-35
95,0.9723594933748245,0.9779600203037262,0.9818622767925262,0.7535474747419357,0.7988505363464355,0.8325190991163254,0.06110285222530365,0.1066250316798687,0.15842129662632942,6.0174053942319006e-05,0.0003613936569308862,0.0010234740329906344,2.8974199722142657e-05,4.6706882130820304e-05,9.983712880057283e-05,0.002165527897886932,0.005053728818893433,0.011304941028356552,0.0,0.0,2.4498162870180546e-35
96,0.9720696359872818,0.9777286648750305,0.9816716909408569,0.7512986063957214,0.7969752252101898,0.8309544771909714,0.05987998843193054,0.10470937937498093,0.15594888478517532,5.574823717324762e-05,0.0003457697166595608,0.0010082026419695467,2.7145620606461307e-05,4.5776287151966244e-05,9.552237861498725e-05,0.001356547581963241,0.003292150911875069,0.006926647154614329,0.0,0.0,2.4498162870180546e-35
97,0.9717799723148346,0.9774975180625916,0.9814811050891876,0.749056875705719,0.7950748205184937,0.829393744468689,0.05849488731473684,0.10272244736552238,0.1533154360949993,5.2116096412646584e-05,0.00033157283905893564,0.0009791760530788451,2.417165978840785e-05,3.945269600080792e-05,8.278027780761477e-05,0.0017070673347916454,0.003702276502735913,0.005839768564328551,0.0,0.0,2.4498162870180546e-35
98,0.9714903831481934,0.9772663414478302,0.9812904745340347,0.7468223869800568,0.793177604675293,0.8277981281280518,0.056959510780870914,0.10056225955486298,0.15057913213968277,4.935250308335526e-05,0.00032071305031422526,0.0009635777532821521,2.21473228521063e-05,3.571567140170373e-05,7.881754208938219e-05,0.0020397191983647645,0.0047441041097044945,0.008153414819389582,0.0,0.0,2.4498162870180546e-35
99,0.9712001830339432,0.9770352840423584,0.9810999631881714,0.7446649521589279,0.7912850677967072,0.826196014881134,0.05556945409625769,0.09846916422247887,0.14792760089039803,4.433800495462492e-05,0.000310154355247505,0.0009451434743823484,1.9993871319456957e-05,3.383743023732677e-05,7.909819760243408e-05,0.0015369004104286432,0.003763539018109441,0.008111461997032166,0.0,0.0,2.4498162870180546e-35
100,0.9709098935127258,0.9768042266368866,0.9809095710515976,0.7425852566957474,0.7893969714641571,0.824597030878067,0.05419110134243965,0.09624828025698662,0.14529628679156303,4.217394143779529e-05,0.0002997420815518126,0.0009278033976443112,1.7664598999544978e-05,3.1095914891920984e-05,7.064809869916644e-05,0.0009578626049915329,0.002354752505198121,0.005065498990006745,0.0,0.0,2.4498162870180546e-35
